meaning_id;word;definition;examples_markdown
9667;iztočnoslovjańsky;ktory se tyče językov i kultur Ukrainy, Bělarusi i Rusiji;***Iztočnoslovjańsky** językov-rod ima strictly specifičnu azbuku.*
9668;iztočny;ktory se tyče regiona kdě rožda-je se utrenje solnce, orientalny;*Oni čitajut starodavne **iztočne** skazky s velikoju radosťjož.*
9669;iztok;vremєnny kalendarny moment kda solnce podvysša-je se na nebu;***Iztok** solnca byl prěby-prekråsny pr|ěz gorsku trasu today.*
9670;iztok;mesto kdě freshа rěčna voda počne svoj bystry rást pr|ěz polje;*Oni odis-li glєdati naturalny **iztok** pod dlygym duba.*
9671;iztȯlkti;totalno sėvrseno uničtožati tverdy prědmet do gologo praška s pomočju molota;*Kuhar hoče **iztȯlkti** frescož imbiŕ za vkusny sos.*
9672;iztratiti;totalno sėvrseno i prazdno vrgati vsetky finanse za ne-potrěbne věsči;*Ně-v-děло **iztratiti** vsi privatne groše vnutri hazardna-gra.*
9673;iztręsati;pomalem i regularno dviže-ti škatulu s cělju vy-vrgati material;*On počne močno **iztręsati** staru odeždu od osennyh listov.*
9674;iztręsti;bystro i strictly strictly sėvrseno sdělati odin močny tisk-dvižeńje;*On muža-l **iztręsti** vsetek gruby pěsȯk iznutri ruzi.*
9675;iztrgati;pomalem i regularno nasilno vy-vući čåstky s pomočju sily;*Bandity počnut **iztrgati** vsi važne bumage iz sefa.*
9676;iztrgnųti;bystro i s sėvrsenož sėlož vy-vući prědmet iz rukov vrag-a;*Hråbry soldat muža-l **iztrgnųti** močnu sablju iz rukov bandity.*
9677;iztŕpěti;totalno sėvrseno prěživěti vsu tjažku bolěź, tisk ili gorku zimu;*On muža-l **iztŕpěti** vsetek gorky gněv starogo gospodaŕa.*
9678;iztŕti, iztrěti;totalno sėvrseno uničtožiti povrhnostny błąd, očistiti do konca;*Treba **iztŕti** vsetky crne linii s bėlej dosky prěd sstrєčeńjem.*
9679;iztvarjati;pomalem i regularno stvara-ti nove formě, dělati rást proekta;***Hųdožnik** regularно **iztvarja** prekråsne vaze iz golož gliny.*
9680;iztvor;finalny produkt u-ma člověка, nova mudra tehnologia ili zgrada;*Ovor moderny kompjuterovy sistem je pravy **iztvor** našej firmi.*
9681;iztvoriti;totalno sėvrseno stvoriti novu věsč s pomočju sěmljeńja;*On hoče **iztvoriti** lěpu drěvenu igračku-gųś za mladogo synu.*
9682;iztvorjeńje;процес sėvrsenogo stvarańja kuľturnoj kras_y, vizuaľny rást;***Iztvorjeńje** novogo gradskogo parka končilo-se strictly today.*
9683;izučati;pomalem i regularno dlygo čitati knige s cělju polučiti znańja;*Studenti počnut **izučati** starodavne slavańske języky v školě.*
9684;izučiti;totalno sėvrseno naučiti cėlu nauku, polučiti vsetky znańja;*On hoče **izučiti** vsu centralnu gramatiku prěd vručym izpytom.*
9685;izumirańje;процес regularnoj potєre vsetkyh zvєrov odne populaciji;***Izumirańje** rědkyh gorskih volcov trae-je uže cėly kalendarny god.*
9686;izumirati;pomalem i strictly regularno gubiti vsu žizń, uničtoža-ti se;*Stare tradicije počnut **izumirati** vnutri urbanističnyh gradov.*
9687;izumŕly, izumrěly;zvєr ktery uže totalno ne žive-je na planětě, starodavny;*Oni najšli tverdu kosť od **izumrělogo** divjego zvєra v jaskyně.*
8688;izumŕti, izumrěti;totalno sėvrseno prєstati zizň, gubiti vsu populaciju;*Vsi mamute morali **izumrěti** pr|ěz krutu i dlygu zimnož epohož.*
8689;izvajati;totalno sėvrseno sěkati lěpu formu iz gologa kamena-mramora;***Hųdožnik** hoče **izvajati** portret prekråsnej gorske gospodicě.*
9690;izvaljnjati;pomalem i regularno vyvračati tjažke okrugle kameni naruž;*Rabotnici počnut **izvaljnjati** vsetky stare doske iz zgrade.*
9691;izvědy;oficialny vojskovy proekt-proces glědańja tajnyh faktov, razvědka;***Izvědy** na granicě pomogli nam najti skryte vojskovy taborě.*
9692;izvesti;totalno sėvrseno vy-voditi človeка naruž iznutri opasnego mesta;*Hråbry soldat muža-l **izvesti** vsetkyh dětjej iz gorkogo ognja.*
9693;izvesti;stvoriti finalny rěport, dělati zaključeńje na baze analiza;*Glåvnik hoče **izvesti** strictly točnu cěnu za vsetky raborě.*
9694;izvěstitelj;človek ktery oficialno prєnosi važne věst-věščij do graždanov;***Izvěstitelj** rěče gromkym glåsom novi zakon na centralnoj ploščadi.*
9695;izvěstiti;oficialno i strictly sėvrseno d-ati važne fakte-věsti člověku;*Treba **izvěstiti** direktora o každom novom incidentu today.*
9696;izvěsťje;oficialna věsť, kratka bumaga kora soderži vaznu informaciju;*Ja primih tvoju utrenju **izvěsťje** pr|ěz kompjuterovy sistem.*
9697;izвестnik;periodična printed-bumaga, žurnal ktery vyhodit v dnju;*Novi **izvěstnik** naukovogo instituta soderži rědke statje.*
9698;izvěstny;vsemirno izvěstny, človek ktery ima veliku dobru slavu;*On je prěby-**izvěstny** gastronom i ekspert za slavańske v_ina.*
9699;izvěstoglåsitelj;alternativny termin za spikera ktery prєnosi věsti v dnju;***Izvěstoglåsitelj** vza-l pismo i počne prěgori prěd gosťami.*
9700;izvěstoglåšeńje;оficialne i gromko d djenje věsti prěd cėlym občestvom;***Izvěstoglåšeńje** novogo prezidenta stvorilo veliku radosť vutri.*
9701;izvěstovańje;proces regularnogo prєnosa i poslańja vsetkyh novostej;*Tehnično **izvěstovańje** rabota-je strictly regularno prěz veb.*
9702;izvěšćati;pomalem i strictly regularno d-ati vsetky freshe fakte firmi;*Naš informator regularно **izvěšća** policiju o banditah.*
9703;izvezti;vy-vezti m-mešane product-věsči pr|ěz granicu s pomočju avto;*Firma hoče **izvezti** vsetky drěvene igračke vnutri Evrop_y.*
9704;izvezti;mėnjati formu tkanine s pomočju niti sėvrseno do konca;*Baka hoče **izvezti** lěpy motiv-bor na mojej košuljě.*
9705;izvihnųti;bystro udari-ti i nespravedlivo nespraviti kost v sustavě;*On muža-l **izvihnųti** svoj bolny glezėnj pri igranju futbola.*
9706;izvini, izvinite;česne i milo slovo-prośba za poprave-ńja ličnogo błąda;***Izvinite**, ja ne htě-l uničtožiti tyn čisty drěveny tarel.*
9707;izviniti sę;оficialno rěče-ti slovo-prośba o poprave moralnogo błąda;*On muža-l **izviniti sę** prěd vsimi mladymi gospodicami today.*
9708;izviniti;d-ati moralnu svobodu graždaninu posle jego prośby-slovov;*Dobry načalnik hoče **izviniti** mladogo rabotnika za b błąd.*
9709;izvinjajųći;ktory vyražaje prośbu o poprave, česny i mjehky, mil_y;*On d-al **izvinjajųći** pogled ktery lěpo ubi-l vsu moču sėrdu.*
9710;izvinjati sę;pomalem i regularno prosi-ti česť i mir posle incidenta;*Ně-v-dělo dlygo **izvinjati sę** zaradi maly_h i nevajnyh věščij.*
9711;izvinjati;pomalem i regularno d-ati moralny mir vsetkym hlopcam;*Ony mudry profesor vsegda **izvinja** vsetky male błądy.*
9712;izvinjeńje;оficialna rěč-bumaga kora prědostavlja moralny mir;*Ja primih tvoje česne **izvinjeńje** s velikoju radosťjož сегодня.*
9713;izvlastniti;nasilno i totalno sėvrseno vza-ti privatnu sobstvenosť po zakonu;*Vlada hoče **izvlastniti** golo polje za novi gradsky vodovod.*
9714;izvlastnjati;pomalem i regularno vza-ti stany i zgrade za potrebe goroda;*Merija počne **izvlastnjati** vsetky stare halupě na kraju sěla.*
9715;izvlěkati;pomalem i regularno vy-vući tjažke metalne trube iz zěmje;*Rabotnici počnut **izvlěkati** vsetek stari gnoz-odpad iz kleti.*
9716;izvlěkti;v.tr. pf.;Vytęgnųti čto-libo iznutra, s trudom dostojeńjem ili siloj.;*On uspěšno **izvlěkle** kostačatko iz rany.*
9717;izvně;adv.;S vnějšnjej storony, na otkrytom prėstranstvě ili vně ramy.;*Doma bylo ticho, ale **izvně** šuměla burja.*
9718;izvnųtra;adv.;Iz vnutreńjej časti čego-libo, proroźajuči naružu.;*Glosy dostojeńja lųdei donosili sę **izvnųtra** budynku.*
9719;izvod;s.m.;Verzija, variant ili tekstualjna redakcija dokumenta.;*Učenj analizoval staroslavjańsky **izvod** sego rukopisa.*
9720;izvod;s.m.;Proizvodstveny ili logičesky proces vyvedenja rěšenja.;*Matematiky prědstavili novy **izvod** formuly na konferencije.*
9721;izvoditi;v.tr. ipf.;Postupno vyvoditi, vyraźati, děłati rěšenje ili teorijų.;*On prėdoržiteljno **izvodil** hipotezų iz faktov.*
9722;izvoditi;v.tr. ipf.;Mųčiti, mučiti, umorjati ili prěporžiteljno prěslyšati kogo-libo.;*Dětę cěly dėnj **izvodilo** matere svojimi kaprizami.*
9723;izvodlivosť;s.f.;Sposobnosť nahoditi vyhod iz trudyh situacij, dvitľnosť.;*Ego **izvodlivosť** pomogla nam spasti sę iz sųda.*
9724;izvodlivy;adj.;Umlivy, hitry, umějuči prěodolěti prepreky i prekazky.;*Toj **izvodlivy** čověk vsegda najde pråvdu.*
9725;izvođeńje;s.n.;Proces vyvedenja, dobyvańja zaključkov ili rěšenja formulы.;*Logičesko **izvođeńje** sego tezisa bylo bezmåńno jastno.*
9726;izvolimosť;s.f.;Možnosť byti izbranym na pozicijų ili polųčeńje roli.;*Graždane proveryli **izvolimosť** kandidatov prěd vyborami.*
9727;izvolimy;adj.;Krasivějšy ili dostojny dlja togo, čby byti izbranym.;*On jest jediny **izvolimy** člen parlamenta v rase.*
9728;izvoliti;v.tr. pf.;Soděłati vybor, rešiti sę, vybrati ili poźelati čto-libo.;*Car **izvolil** podpisati ukaz o miru s susědom.*
9729;izvoljeńje;s.n.;Akt volevyraźenja, prėporučeńje, vybor ili svesna volja.;*Po **izvoljeńjų** naroda byl prėjęty novy zakon.*
9730;izvoljeny;adj.;Kotory byl izbrany, vyvoleny ili prėpočteny srěd drugih.;*Toj **izvoljeny** vožd povel armijų v bėg.*
9731;izvoljniti;v.tr. pf.;Udobriti, razrěšiti ili svesno pozvoliti dějańje.;*Direktor **izvoljnil** nam prěstati rabotu raněje.*
9732;izvoljny;adj.;Dobrovoljny, zavisęči od ličnoj voli ili prėpočteńja.;*Sej šag byl **izvoljny**, nikto ego ne prinuđal.*
9733;izvor;s.m.;Město, kdě voda vyteka iz zemli; prėpočtočna pričina čego-libo.;*Čista voda bije iz sego gornego **izvora**.*
9734;izvoz;s.m.;Transportovańje, prěvoženje gruzov ili lųdei za dęgu.;*Zimny **izvoz** drěva byl tjęžky prėz sněg.*
9735;izvoziti;v.tr. ipf.;Transportovati tovary ili gruzy iz jednogo města v drugoje.;*Kupci dvitľno **izvozili** solj iz solenyh ozer.*
9736;izvoziti;v.tr. ipf.;Umorjati konja ili transportnoje srědstvo bėgom i rabotoju.;*Furman dvitľno **izvozil** konja po krevym dorogam.*
9737;izvraćati;v.tr. ipf.;Iskrivljati, prěinačati, psuvati smysl ili pråvdu.;*Neprijatelj prėdoržiteljno **izvraća** naša slova v medijah.*
9738;izvråćeny;adj.;Iskrivleny, nepravilny, anomaljny ili amoraljny v povedenjų.;*On prědstavil **izvråćeny** variant istoričeskogo fakta.*
9739;izvråtiti;v.tr. pf.;Polnostjų iskriviti, izměniti smysl na protivny, ispsuvati.;*Propaganda **izvråtila** věst o mirnom dogovoru.*
9740;iz-za;prep.;Po pričině čego-libo; s-za zadnjej storony prėdměta.;*My opozdali **iz-za** silnogo i tjęžkogo dožda.*
9741;iže;pron.rel.;Kotory, iže (stary i knižny rėźim otnositelnogo městoimėnja).;*Boh, **iže** stvoril nebo i zemljų, rase bleska.*
9742;ižica;s.f.;Nazvańje poslědnjej bukvy staroslavjańskej azbuky.;*Učenik s trudom pisal staru bukvų **ižicų**.*
9743;izznačati;v.tr. ipf.;Vydělati, markirovati, označati specifičnym znakom.;*On prėdoržiteljno **izznačal** važne linii na kartě.*
9744;izznačeńje;s.n.;Akt markirovanja, specifičnogo vydělenja znakami.;*Jasno **izznačeńje** granic pomoglo izběgnųti sųda.*
9745;izznačiti;v.tr. pf.;Polnostjų vyděliti znakami, oporěděliti ili pro-markirovati.;*Inženěr **izznačil** rubeže dlja novogo budovańja.*
9746;izzȯv;s.m.;Provokacija, vyzyvajuče dějańje, potrěbovańje na duel jil borbų.;*Vojnik prėjąl tjęžky **izzȯv** od svojo-go vraga.*
9747;izzvati;v.tr. pf.;Vyzyvati na borbų, rěšenje, provokovati; stvoriti rėakcijų.;*Ego prědložeńje **izzvalo** veliky spor v sųdu.*
9748;izzyvati;v.tr. ipf.;Provokovati, vyzyvati na dějańje prėdoržiteljno, boroti sę.;*On prėdoržiteljno **izzyval** sųsedov na novy sųd.*
9749;izžęti;v.tr. pf.;Polnostjų skositi, sobrati urožaj žitata s pola.;*Zemleděly **izžęli** vsų pšenicų prěd burjeju.*
9750;ja;pron.pers.;Městoimėnje prėvogo lica jedinscvenogo čisla.;***Ja** prěčital tų knigų ot načala do konca.*
9751;jablånj;s.f.;Plodovoje drěvo, na kotorom rastųt jabloka.;*V našem sadu krasivo cvětla stará **jablånj**.*
9752;jablȯčny kolač;s.m.;Sladkoje pečeńje, pirog s načinkoju iz jablok.;*Mati ispekla vkusny **jablȯčny kolač** na prazdnik.*
9753;jablȯčny;adj.;Soděłany iz jablok ili imějući vkus sego ploda.;*On pil s radosťjų holodny **jablȯčny** sok.*
9754;jablȯko;s.n.;Krugly plod jablånji, popularnoje sadovoje sadivo.;*Dětę s radosťjų gryzlo srěloje červenoje **jablȯko**.*
9755;jad;s.m.;Toksična substancija, kotorá moźe ubiti ili ispsuvati organizm.;*Zmeja iměje opasny **jad** v svojich zubah.*
9756;jadovity;adj.;Sodėrźajuči jad, toksičny, opasny dlja źivota.;*V lesu my viděli **jadovity** gryb, kotory ne rase brati.*
9757;jadrańsko morje;s.n.;Časť Sredizemnogo morja meźu Italijeju i Balkanami.;*Mnogi turisti lųbęt otdychati na **jadrańskom morju**.*
9758;jagnę;s.n.;Mladoje źivotnoje ovcy, agnec.;***Jagnę** veselo bėgalo po zelenoj travě na luku.*
9759;jagnętina;s.f.;Męso mladogo jagnęte, upotrebljajemoje v jedu.;*V rėstaurantu my zakazali pečenu **jagnětinų**.*
9760;jagnęťji;adj.;Pratitľny k jagnęťjų, soděłany iz ego koźe ili šorsti.;*On kupil tėply **jagnęťji** kožuch na zimų.*
9761;jagniti sę;v.refl. ipf.;Roźati mlade jagnęta (o ovcah).;*Ovca počela **jagniti sę** rano vesnoju v chlevu.*
9762;jagoda;s.f.;Maly, sočny plod ne-drěvnyh rastenij (napr. malina, truskavica).;*Děvčina svesno brala sladku **jagodų** v lěsu.*
9763;jagoda;s.f.;Anatomična časť lica, lizo, krasna čast lica pod očima.;*Eje **jagody** pocrėveněli ot zimnogo větra i moroza.*
9764;jagodny;adj.;Soděłany iz jagod, imějući vkus ili zapach jagod.;*Mati svesno svarila vkusny **jagodny** džem.*
9765;jaguar;s.m.;Velika chysna mačka s pjegavoju koźeju iz Ameriky.;***Jaguar** bystro i tiho skočil na svoju žrtvų v džunglah.*
9766;jahta;s.f.;Komfortny i dorgi korabľ dlja sporta ili otdycha na vodě.;*Bogač prėbyval na svojej **jahtě** prěz cěle lěto.*
9767;jajca;s.n.pl.;Množestvenoje čislo ot jajce; reproduktivny elementy ptic.;*Lisica ukrala ptičji **jajca** iz gnězda.*
9768;jajce;s.n.;Reproduktivna kletka ptic, gadov ili ryb v tverdoj skorlupě.;*Kura snesla běloje **jajce** rano utrom v gnězdo.*
9769;jajcebělȯk;;;ПРИМЕЧАНИЕ: Слово пропущено в оригинальном словнике (пустое). Пропускаем дефиницию и пример согласно строгой CSV-модели.
9770;jajėčko;s.n.;Maloje jajce, milostna forma slova jajce.;*Ptička položila malenkoje **jajėčko** v gnězdečko.*
9771;jajėčna skorlupa;s.f.;Tverda vněšnja oboločka, kotora brani jajce.;*Chrupka **jajėčna skorlupa** razbila sę na stolu.*
9772;jajėčny krem;s.m.;Sladka kulinarna masa, soděłana na bazě jajec i mleka.;*Konditer dobavil vkusny **jajėčny krem** v tort.*
9773;jajėčny;adj.;Pratitľny k jajcų, prėgotovleny iz jajec ili s ich pomocjų.;*Na snědanje on sjele vkusny **jajėčny** omlet.*
9774;jak;s.m.;Veliko, dlakavo, rogato źivotnoje iz centralnoj Azije.;***Jak** tjęžko stupal po snegam vysokih gor Tibeta.*
9775;jalovėc;s.m.;Chvojny kust s tverda iglicami i temnymi jagodami.;*V lěsu krasivo rase temno-zeleny **jalovėc**.*
9776;jalověti;v.intr. ipf.;Stanoviti sę neplodnym, terjati sposobnosť roźati.;*Zemlja počela **jalověti** iz-za dolgogo bezdožđa.*
9777;jalovica;s.f.;Neplodna krava ili samka źivotnogo, kotora ne roźaje.;*Seljanin prodał staru **jalovicų** na rыnku.*
9778;jalovy;adj.;Neplodny (o zemskom polų, źivotnom), ne prėnosęči ploda.;*Ta **jalova** zemlja ne dala nikakogo urožaja.*
9779;jalovy;adj.;Pusty, bezsoderžateljny, bezpolezny (o rěči ili rabotě).;*Oni vędli **jalovy** razgovor, kotory ne rėšil problemų.*
9780;jalovy;adj.;Bezmlečny, ne imějući mleka v sisu (o sscy).;***Jalova** krava rase ne dase mleka sėsego lěta.*
9781;jama;s.f.;Uglubljenje v zemlji, vykopana ili prirodna dųra.;*Vojnik vykopal gluboku **jamų** dlja oborony.*
9782;jamajka;s.f.;Ostrovna deržava v Karibskom morju.;***Jamajka** jest znana svojej krasnoj muzikoju i solncem.*
9783;jamajsky;adj.;Pratitľny k Jamajkě, jej lųdem ili kulturě.;*On lųbi slųhati stary **jamajsky** reggej.*
9784;jangcy;s.f.indecl.;Naj-dvitľna rěka v Aziji, protěkajuća prėz Kitaj.;*Veliky korabľ plaval po mutnoj rěcě **Jangcy**.*
9785;januaŕ;s.m.;Prėvy měsęc kalendarnogo goda.;***Januaŕ** donese silny moroz i bėly sněg.*
9786;japonėc;s.m.;Člen naroda Japonije, źitelj sego ostrovnogo carstva.;*Toj **japonėc** pokazal nam stary ritual pitja čaja.*
9787;japonija;s.f.;Ostrovna deržava v Vostočnoj Aziji.;***Japonija** razviva nove tehnologije s velikosťjų.*
9788;japońsky;adj.;Pratitľny k Japoniji, jej jazyku, lųdem i kulturě.;*Učenik uči tjęžky **japońsky** jazyk i ieroglyfy.*
9789;jar;s.f.;Gluboka i uzka dolina s krevymi sklonami, prėpať.;*Voda prėz lěto protěkala na dně sego tjęžkogo **jara**.*
9790;jar;s.f.;Vesna, prėvo lěto, vrěme cvětenja prirody (stary rėźim).;*Krasna **jar** prėnese tėplo i radosť v sela.*
9791;jard;s.m.;Měra dvitľnosti v anglosaksonskoj sistemě (okolo 91 sm).;*Kupėc otměril odin **jard** dorgogo sukna.*
9792;jarka;s.f.;Mlada ovca, kotora ešče ne mrogla roźati jagnęt.;*Seljanin kupil tri mlade **jarky** na jarmarku.*
9793;jarky;adj.;Intensivny, světly, bleskajuči, rase prėvlačny dlja oka.;*Na nebě svesno světiło **jarky** poludnevnoje solnce.*
